-11.33,-15.32,14.97,-0.36,-0.08,-0.92,-0.11,0.09,-0.10
-11.41,-15.43,15.06,-0.36,-0.08,-0.92,-0.11,0.08,-0.10
-11.49,-15.54,15.15,-0.36,-0.08,-0.92,-0.11,0.08,-0.10
-11.57,-15.65,15.24,-0.36,-0.08,-0.92,-0.11,0.08,-0.10
-11.65,-15.77,15.32,-0.36,-0.08,-0.92,-0.11,0.09,-0.10
-11.73,-15.88,15.41,-0.36,-0.08,-0.92,-0.11,0.08,-0.10
-11.81,-16.00,15.50,-0.36,-0.08,-0.92,-0.11,0.08,-0.10
-11.89,-16.11,15.58,-0.36,-0.08,-0.92,-0.11,0.08,-0.10
-11.97,-16.23,15.67,-0.36,-0.08,-0.92,-0.11,0.09,-0.10
-12.05,-16.35,15.76,-0.36,-0.08,-0.92,-0.11,0.08,-0.10
-12.14,-16.46,15.85,-0.36,-0.08,-0.92,-0.11,0.09,-0.10
-12.22,-16.58,15.94,-0.36,-0.08,-0.92,-0.11,0.09,-0.10
-12.30,-16.70,16.02,-0.36,-0.08,-0.92,-0.11,0.08,-0.10
-12.38,-16.82,16.11,-0.36,-0.08,-0.92,-0.11,0.08,-0.10
-12.46,-16.93,16.20,-0.36,-0.08,-0.92,-0.11,0.08,-0.10
-12.54,-17.05,16.29,-0.36,-0.08,-0.92,-0.11,0.08,-0.10
-12.62,-17.17,16.37,-0.36,-0.08,-0.92,-0.11,0.08,-0.10
-12.71,-17.29,16.46,-0.36,-0.08,-0.92,-0.11,0.08,-0.10
-12.79,-17.41,16.54,-0.36,-0.08,-0.92,-0.11,0.08,-0.10
-12.87,-17.53,16.63,-0.36,-0.08,-0.92,-0.11,0.09,-0.10
-12.96,-17.65,16.72,-0.36,-0.08,-0.92,-0.11,0.09,-0.10
-13.04,-17.77,16.81,-0.36,-0.08,-0.92,-0.11,0.09,-0.10
-13.13,-17.89,16.90,-0.36,-0.08,-0.92,-0.11,0.09,-0.10
-13.21,-18.01,16.98,-0.36,-0.08,-0.92,-0.11,0.08,-0.10
-13.29,-18.13,17.07,-0.36,-0.08,-0.92,-0.11,0.09,-0.10
-13.38,-18.25,17.16,-0.36,-0.08,-0.92,-0.11,0.08,-0.10
-13.46,-18.38,17.24,-0.36,-0.08,-0.92,-0.11,0.08,-0.10
-13.54,-18.50,17.33,-0.36,-0.08,-0.92,-0.11,0.08,-0.10
-13.63,-18.62,17.41,-0.36,-0.08,-0.92,-0.11,0.09,-0.10
time:2004	
-13.679935,-18.693319,17.467396
-13.71,-18.74,17.50,-0.36,-0.08,-0.92,-0.11,0.09,-0.10
-13.80,-18.87,17.59,-0.36,-0.08,-0.92,-0.11,0.09,-0.10
-13.89,-18.99,17.68,-0.36,-0.08,-0.92,-0.11,0.09,-0.10
-13.97,-19.11,17.76,-0.36,-0.08,-0.92,-0.11,0.08,-0.10
-14.06,-19.24,17.85,-0.36,-0.08,-0.92,-0.11,0.08,-0.10
-14.14,-19.36,17.94,-0.36,-0.08,-0.92,-0.11,0.08,-0.10
-14.23,-19.49,18.02,-0.36,-0.08,-0.92,-0.11,0.09,-0.10
-14.32,-19.61,18.11,-0.36,-0.08,-0.92,-0.11,0.09,-0.10
-14.41,-19.74,18.20,-0.36,-0.08,-0.92,-0.11,0.09,-0.10
-14.49,-19.87,18.28,-0.36,-0.08,-0.92,-0.11,0.09,-0.10
